FILE_DATE,PHU_NAME,PHU_NUM,ACTIVE_CASES,RESOLVED_CASES,DEATHS
2021-01-05,PETERBOROUGH COUNTY-CITY,2255.0,88,294,5
2021-01-05,PORCUPINE,2256.0,7,117,9
2021-01-05,RENFREW COUNTY AND DISTRICT,2257.0,28,224,1
2021-01-05,SIMCOE MUSKOKA DISTRICT,2260.0,581,3234,68
2021-01-05,SUDBURY AND DISTRICT,2261.0,29,258,2
2021-01-05,THUNDER BAY DISTRICT,2262.0,55,529,20
2021-01-05,TIMISKAMING,2263.0,20,59,0
2021-01-05,TORONTO,3895.0,7054,53337,1963
2021-01-05,WATERLOO REGION,2265.0,619,5602,167
2021-01-05,WELLINGTON-DUFFERIN-GUELPH,2266.0,464,2342,49
2021-01-05,WINDSOR-ESSEX COUNTY,2268.0,1731,6641,156
2021-01-05,YORK REGION,2270.0,2406,16145,388
2021-01-06,ALGOMA DISTRICT,2226.0,27,65,0
2021-01-06,BRANT COUNTY,2227.0,159,944,7
2021-01-06,CHATHAM-KENT,2240.0,132,676,4
2021-01-06,CITY OF HAMILTON,2237.0,1190,5490,190
2021-01-06,CITY OF OTTAWA,2251.0,961,9338,393
2021-01-06,DURHAM REGION,2230.0,877,7036,242
2021-01-06,EASTERN ONTARIO,2258.0,388,1232,44
2021-01-06,GREY BRUCE,2233.0,44,450,0
2021-01-06,HALDIMAND-NORFOLK,2234.0,143,818,40
2021-01-06,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,70,496,24
2021-01-06,HALTON REGION,2236.0,1023,5129,126
2021-01-06,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,31,274,5
2021-01-06,HURON PERTH,5183.0,114,651,22
2021-01-06,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,53,525,0
2021-01-06,LAMBTON COUNTY,2242.0,289,757,28
2021-01-06,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,43,616,53
2021-01-06,MIDDLESEX-LONDON,2244.0,992,2750,83
2021-01-06,NIAGARA REGION,2246.0,966,3565,165
2021-01-06,NORTH BAY PARRY SOUND DISTRICT,2247.0,23,126,1
2021-01-06,NORTHWESTERN,2249.0,20,161,0
2021-01-06,OXFORD ELGIN-ST.THOMAS,4913.0,370,1193,23
2021-01-06,PEEL REGION,2253.0,4998,37092,471
2021-01-06,PETERBOROUGH COUNTY-CITY,2255.0,85,301,5
2021-01-06,PORCUPINE,2256.0,5,119,9
2021-01-06,RENFREW COUNTY AND DISTRICT,2257.0,29,226,1
2021-01-06,SIMCOE MUSKOKA DISTRICT,2260.0,584,3288,68
2021-01-06,SUDBURY AND DISTRICT,2261.0,36,259,2
2021-01-06,THUNDER BAY DISTRICT,2262.0,45,549,20
2021-01-06,TIMISKAMING,2263.0,18,63,0
2021-01-06,TORONTO,3895.0,7099,54093,1967
2021-01-06,WATERLOO REGION,2265.0,741,5683,170
2021-01-06,WELLINGTON-DUFFERIN-GUELPH,2266.0,457,2413,49
2021-01-06,WINDSOR-ESSEX COUNTY,2268.0,1693,6879,164
2021-01-06,YORK REGION,2270.0,2359,16538,391
2021-01-07,ALGOMA DISTRICT,2226.0,38,66,0
2021-01-07,BRANT COUNTY,2227.0,167,963,7
2021-01-07,CHATHAM-KENT,2240.0,132,695,4
2021-01-07,CITY OF HAMILTON,2237.0,1205,5618,193
2021-01-07,CITY OF OTTAWA,2251.0,1044,9419,393
2021-01-07,DURHAM REGION,2230.0,803,7282,244
2021-01-07,EASTERN ONTARIO,2258.0,402,1252,46
2021-01-07,GREY BRUCE,2233.0,57,453,0
2021-01-07,HALDIMAND-NORFOLK,2234.0,147,825,40
2021-01-07,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,75,507,25
2021-01-07,HALTON REGION,2236.0,1030,5214,129
2021-01-07,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,29,278,5
2021-01-07,HURON PERTH,5183.0,104,672,23
2021-01-07,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,52,530,0
2021-01-07,LAMBTON COUNTY,2242.0,233,816,28
2021-01-07,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,46,623,53
2021-01-07,MIDDLESEX-LONDON,2244.0,1034,2823,83
2021-01-07,NIAGARA REGION,2246.0,975,3651,182
2021-01-07,NORTH BAY PARRY SOUND DISTRICT,2247.0,28,131,1
2021-01-07,NORTHWESTERN,2249.0,33,163,0
2021-01-07,OXFORD ELGIN-ST.THOMAS,4913.0,347,1236,25
2021-01-07,PEEL REGION,2253.0,5081,37574,474
2021-01-07,PETERBOROUGH COUNTY-CITY,2255.0,87,311,5
2021-01-07,PORCUPINE,2256.0,6,120,9
2021-01-07,RENFREW COUNTY AND DISTRICT,2257.0,28,226,1
2021-01-07,SIMCOE MUSKOKA DISTRICT,2260.0,591,3358,69
2021-01-07,SUDBURY AND DISTRICT,2261.0,44,260,2
2021-01-07,THUNDER BAY DISTRICT,2262.0,45,555,21
2021-01-07,TIMISKAMING,2263.0,16,66,0
2021-01-07,TORONTO,3895.0,7290,54764,1996
2021-01-07,WATERLOO REGION,2265.0,810,5787,172
2021-01-07,WELLINGTON-DUFFERIN-GUELPH,2266.0,503,2454,52
2021-01-07,WINDSOR-ESSEX COUNTY,2268.0,1725,7040,179
2021-01-07,YORK REGION,2270.0,2511,16839,395
2021-01-08,ALGOMA DISTRICT,2226.0,40,67,0
2021-01-08,BRANT COUNTY,2227.0,185,985,8
2021-01-08,CHATHAM-KENT,2240.0,127,710,4
2021-01-08,CITY OF HAMILTON,2237.0,1251,5748,193
2021-01-08,CITY OF OTTAWA,2251.0,1108,9508,394
2021-01-08,DURHAM REGION,2230.0,870,7385,244
2021-01-08,EASTERN ONTARIO,2258.0,424,1275,46
2021-01-08,GREY BRUCE,2233.0,70,460,0
2021-01-08,HALDIMAND-NORFOLK,2234.0,147,845,40
2021-01-08,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,81,513,26
2021-01-08,HALTON REGION,2236.0,1075,5303,129
2021-01-08,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,29,282,5
2021-01-08,HURON PERTH,5183.0,110,696,24
2021-01-08,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,59,535,0
2021-01-08,LAMBTON COUNTY,2242.0,250,855,28
2021-01-08,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,49,627,53
2021-01-08,MIDDLESEX-LONDON,2244.0,989,2921,83
2021-01-08,NIAGARA REGION,2246.0,1039,3796,186
2021-01-08,NORTH BAY PARRY SOUND DISTRICT,2247.0,26,134,1
2021-01-08,NORTHWESTERN,2249.0,37,166,0
2021-01-08,OXFORD ELGIN-ST.THOMAS,4913.0,336,1284,28
2021-01-08,PEEL REGION,2253.0,5285,38059,476
2021-01-08,PETERBOROUGH COUNTY-CITY,2255.0,80,326,5
2021-01-08,PORCUPINE,2256.0,12,120,9
2021-01-08,RENFREW COUNTY AND DISTRICT,2257.0,34,232,1
2021-01-08,SIMCOE MUSKOKA DISTRICT,2260.0,601,3423,69
2021-01-08,SUDBURY AND DISTRICT,2261.0,53,264,2
2021-01-08,THUNDER BAY DISTRICT,2262.0,43,565,21
2021-01-08,TIMISKAMING,2263.0,13,70,0
2021-01-08,TORONTO,3895.0,7966,55468,1998
2021-01-08,WATERLOO REGION,2265.0,860,5883,173
2021-01-08,WELLINGTON-DUFFERIN-GUELPH,2266.0,539,2501,54
2021-01-08,WINDSOR-ESSEX COUNTY,2268.0,1680,7261,187
2021-01-08,YORK REGION,2270.0,2735,17042,395
2021-01-09,ALGOMA DISTRICT,2226.0,48,69,0
2021-01-09,BRANT COUNTY,2227.0,174,1011,8
2021-01-09,CHATHAM-KENT,2240.0,114,734,4
2021-01-09,CITY OF HAMILTON,2237.0,1143,5919,197
2021-01-09,CITY OF OTTAWA,2251.0,1212,9583,394
2021-01-09,DURHAM REGION,2230.0,965,7455,245
2021-01-09,EASTERN ONTARIO,2258.0,444,1297,46
2021-01-09,GREY BRUCE,2233.0,67,474,0
2021-01-09,HALDIMAND-NORFOLK,2234.0,158,860,40
2021-01-09,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,78,526,26
2021-01-09,HALTON REGION,2236.0,1068,5387,130
2021-01-09,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,26,287,5
2021-01-09,HURON PERTH,5183.0,119,709,24
2021-01-09,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,55,541,0
2021-01-09,LAMBTON COUNTY,2242.0,201,949,28
2021-01-09,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,45,634,53
2021-01-09,MIDDLESEX-LONDON,2244.0,991,2999,83
2021-01-09,NIAGARA REGION,2246.0,1067,3901,187
2021-01-09,NORTH BAY PARRY SOUND DISTRICT,2247.0,21,140,1
2021-01-09,NORTHWESTERN,2249.0,36,168,0
2021-01-09,OXFORD ELGIN-ST.THOMAS,4913.0,329,1336,30
2021-01-09,PEEL REGION,2253.0,5348,38544,476
2021-01-09,PETERBOROUGH COUNTY-CITY,2255.0,76,338,5
2021-01-09,PORCUPINE,2256.0,23,120,9
2021-01-09,RENFREW COUNTY AND DISTRICT,2257.0,39,236,1
2021-01-09,SIMCOE MUSKOKA DISTRICT,2260.0,616,3478,70
2021-01-09,SUDBURY AND DISTRICT,2261.0,64,266,2
2021-01-09,THUNDER BAY DISTRICT,2262.0,43,570,21
2021-01-09,TIMISKAMING,2263.0,12,71,0
2021-01-09,TORONTO,3895.0,8251,56239,2012
2021-01-09,WATERLOO REGION,2265.0,869,5989,174
2021-01-09,WELLINGTON-DUFFERIN-GUELPH,2266.0,544,2551,54
2021-01-09,WINDSOR-ESSEX COUNTY,2268.0,1726,7490,194
2021-01-09,YORK REGION,2270.0,2719,17353,403
2021-01-09,ALGOMA DISTRICT,2226.0,48,69,0
2021-01-09,BRANT COUNTY,2227.0,174,1011,8
2021-01-09,CHATHAM-KENT,2240.0,114,734,4
2021-01-09,CITY OF HAMILTON,2237.0,1143,5919,197
2021-01-09,CITY OF OTTAWA,2251.0,1212,9583,394
2021-01-09,DURHAM REGION,2230.0,965,7455,245
2021-01-09,EASTERN ONTARIO,2258.0,444,1297,46
2021-01-09,GREY BRUCE,2233.0,67,474,0
2021-01-09,HALDIMAND-NORFOLK,2234.0,158,860,40
2021-01-09,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,78,526,26
2021-01-09,HALTON REGION,2236.0,1068,5387,130
2021-01-09,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,26,287,5
2021-01-09,HURON PERTH,5183.0,119,709,24
2021-01-09,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,55,541,0
2021-01-09,LAMBTON COUNTY,2242.0,201,949,28
2021-01-09,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,45,634,53
2021-01-09,MIDDLESEX-LONDON,2244.0,991,2999,83
2021-01-09,NIAGARA REGION,2246.0,1067,3901,187
2021-01-09,NORTH BAY PARRY SOUND DISTRICT,2247.0,21,140,1
2021-01-09,NORTHWESTERN,2249.0,36,168,0
2021-01-09,OXFORD ELGIN-ST.THOMAS,4913.0,329,1336,30
2021-01-09,PEEL REGION,2253.0,5348,38544,476
2021-01-09,PETERBOROUGH COUNTY-CITY,2255.0,76,338,5
2021-01-09,PORCUPINE,2256.0,23,120,9
2021-01-09,RENFREW COUNTY AND DISTRICT,2257.0,39,236,1
2021-01-09,SIMCOE MUSKOKA DISTRICT,2260.0,616,3478,70
2021-01-09,SUDBURY AND DISTRICT,2261.0,64,266,2
2021-01-09,THUNDER BAY DISTRICT,2262.0,43,570,21
2021-01-09,TIMISKAMING,2263.0,12,71,0
2021-01-09,TORONTO,3895.0,8251,56239,2012
2021-01-09,WATERLOO REGION,2265.0,869,5989,174
2021-01-09,WELLINGTON-DUFFERIN-GUELPH,2266.0,544,2551,54
2021-01-09,WINDSOR-ESSEX COUNTY,2268.0,1726,7490,194
2021-01-09,YORK REGION,2270.0,2719,17353,403
2021-01-10,ALGOMA DISTRICT,2226.0,47,73,0
2021-01-10,BRANT COUNTY,2227.0,197,1030,8
2021-01-10,CHATHAM-KENT,2240.0,114,750,4
2021-01-10,CITY OF HAMILTON,2237.0,1034,6089,200
2021-01-10,CITY OF OTTAWA,2251.0,1295,9628,395
2021-01-10,DURHAM REGION,2230.0,1110,7500,245
2021-01-10,EASTERN ONTARIO,2258.0,494,1319,46
2021-01-10,GREY BRUCE,2233.0,67,479,0
2021-01-10,HALDIMAND-NORFOLK,2234.0,172,868,40
2021-01-10,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,77,545,27
2021-01-10,HALTON REGION,2236.0,1129,5443,131
2021-01-10,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,29,289,5
2021-01-10,HURON PERTH,5183.0,114,728,24
2021-01-10,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,60,546,0
2021-01-10,LAMBTON COUNTY,2242.0,186,1003,28
2021-01-10,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,37,643,53
2021-01-10,MIDDLESEX-LONDON,2244.0,1120,3039,87
2021-01-10,NIAGARA REGION,2246.0,1086,4030,190
2021-01-10,NORTH BAY PARRY SOUND DISTRICT,2247.0,26,140,1
2021-01-10,NORTHWESTERN,2249.0,49,172,0
2021-01-10,OXFORD ELGIN-ST.THOMAS,4913.0,339,1375,30
2021-01-10,PEEL REGION,2253.0,5572,38950,487
2021-01-10,PETERBOROUGH COUNTY-CITY,2255.0,69,355,5
2021-01-10,PORCUPINE,2256.0,29,121,9
2021-01-10,RENFREW COUNTY AND DISTRICT,2257.0,36,240,1
2021-01-10,SIMCOE MUSKOKA DISTRICT,2260.0,670,3508,71
2021-01-10,SUDBURY AND DISTRICT,2261.0,69,269,2
2021-01-10,THUNDER BAY DISTRICT,2262.0,62,571,21
2021-01-10,TIMISKAMING,2263.0,11,72,0
2021-01-10,TORONTO,3895.0,8746,56887,2029
2021-01-10,WATERLOO REGION,2265.0,985,6093,174
2021-01-10,WELLINGTON-DUFFERIN-GUELPH,2266.0,566,2598,54
2021-01-10,WINDSOR-ESSEX COUNTY,2268.0,1814,7613,206
2021-01-10,YORK REGION,2270.0,2668,17754,410
2021-01-11,ALGOMA DISTRICT,2226.0,54,73,0
2021-01-11,BRANT COUNTY,2227.0,204,1037,8
2021-01-11,CHATHAM-KENT,2240.0,123,762,4
2021-01-11,CITY OF HAMILTON,2237.0,986,6283,200
2021-01-11,CITY OF OTTAWA,2251.0,1393,9688,396
2021-01-11,DURHAM REGION,2230.0,1126,7627,245
2021-01-11,EASTERN ONTARIO,2258.0,522,1360,46
2021-01-11,GREY BRUCE,2233.0,64,487,0
2021-01-11,HALDIMAND-NORFOLK,2234.0,158,888,40
2021-01-11,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,74,556,28
2021-01-11,HALTON REGION,2236.0,1106,5546,132
2021-01-11,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,30,293,5
2021-01-11,HURON PERTH,5183.0,126,742,25
2021-01-11,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,57,554,0
2021-01-11,LAMBTON COUNTY,2242.0,223,1056,28
2021-01-11,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,34,650,53
2021-01-11,MIDDLESEX-LONDON,2244.0,1204,3095,88
2021-01-11,NIAGARA REGION,2246.0,1139,4141,194
2021-01-11,NORTH BAY PARRY SOUND DISTRICT,2247.0,26,142,1
2021-01-11,NORTHWESTERN,2249.0,47,176,0
2021-01-11,OXFORD ELGIN-ST.THOMAS,4913.0,403,1392,30
2021-01-11,PEEL REGION,2253.0,5617,39436,487
2021-01-11,PETERBOROUGH COUNTY-CITY,2255.0,60,368,5
2021-01-11,PORCUPINE,2256.0,30,121,9
2021-01-11,RENFREW COUNTY AND DISTRICT,2257.0,37,246,1
2021-01-11,SIMCOE MUSKOKA DISTRICT,2260.0,696,3566,71
2021-01-11,SUDBURY AND DISTRICT,2261.0,77,272,2
2021-01-11,THUNDER BAY DISTRICT,2262.0,60,577,21
2021-01-11,TIMISKAMING,2263.0,9,74,0
2021-01-11,TORONTO,3895.0,8862,57689,2042
2021-01-11,WATERLOO REGION,2265.0,1000,6240,177
2021-01-11,WELLINGTON-DUFFERIN-GUELPH,2266.0,573,2647,54
2021-01-11,WINDSOR-ESSEX COUNTY,2268.0,1807,7738,206
2021-01-11,YORK REGION,2270.0,2705,17954,414
2021-01-12,ALGOMA DISTRICT,2226.0,54,74,0
2021-01-12,BRANT COUNTY,2227.0,166,1081,8
2021-01-12,CHATHAM-KENT,2240.0,122,789,4
2021-01-12,CITY OF HAMILTON,2237.0,897,6456,202
2021-01-12,CITY OF OTTAWA,2251.0,1321,9827,397
2021-01-12,DURHAM REGION,2230.0,1002,7826,245
2021-01-12,EASTERN ONTARIO,2258.0,479,1421,46
2021-01-12,GREY BRUCE,2233.0,65,494,0
2021-01-12,HALDIMAND-NORFOLK,2234.0,152,905,40
2021-01-12,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,77,563,28
2021-01-12,HALTON REGION,2236.0,1043,5655,133
2021-01-12,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,26,295,5
2021-01-12,HURON PERTH,5183.0,124,767,25
2021-01-12,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,54,560,1
2021-01-12,LAMBTON COUNTY,2242.0,226,1116,28
2021-01-12,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,30,658,53
2021-01-12,MIDDLESEX-LONDON,2244.0,1203,3170,88
2021-01-12,NIAGARA REGION,2246.0,1247,4275,198
2021-01-12,NORTH BAY PARRY SOUND DISTRICT,2247.0,25,149,1
2021-01-12,NORTHWESTERN,2249.0,45,179,0
2021-01-12,OXFORD ELGIN-ST.THOMAS,4913.0,405,1438,33
2021-01-12,PEEL REGION,2253.0,5614,39984,487
2021-01-12,PETERBOROUGH COUNTY-CITY,2255.0,51,379,5
2021-01-12,PORCUPINE,2256.0,30,125,9
2021-01-12,RENFREW COUNTY AND DISTRICT,2257.0,36,248,1
2021-01-12,SIMCOE MUSKOKA DISTRICT,2260.0,692,3628,71
2021-01-12,SUDBURY AND DISTRICT,2261.0,81,274,2
2021-01-12,THUNDER BAY DISTRICT,2262.0,65,582,21
2021-01-12,TIMISKAMING,2263.0,5,78,0
2021-01-12,TORONTO,3895.0,9008,58369,2053
2021-01-12,WATERLOO REGION,2265.0,1004,6400,179
2021-01-12,WELLINGTON-DUFFERIN-GUELPH,2266.0,544,2716,55
2021-01-12,WINDSOR-ESSEX COUNTY,2268.0,1741,7949,219
2021-01-12,YORK REGION,2270.0,2507,18399,416
2021-01-13,ALGOMA DISTRICT,2226.0,51,77,0
2021-01-13,BRANT COUNTY,2227.0,168,1101,8
2021-01-13,CHATHAM-KENT,2240.0,112,813,4
2021-01-13,CITY OF HAMILTON,2237.0,926,6594,206
2021-01-13,CITY OF OTTAWA,2251.0,1347,9955,397
2021-01-13,DURHAM REGION,2230.0,960,7983,249
2021-01-13,EASTERN ONTARIO,2258.0,445,1467,46
2021-01-13,GREY BRUCE,2233.0,63,501,0
2021-01-13,HALDIMAND-NORFOLK,2234.0,147,925,41
2021-01-13,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,69,573,28
2021-01-13,HALTON REGION,2236.0,1021,5762,136
2021-01-13,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,22,301,5
2021-01-13,HURON PERTH,5183.0,120,782,25
2021-01-13,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,49,567,1
2021-01-13,LAMBTON COUNTY,2242.0,249,1165,28
2021-01-13,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,29,663,54
2021-01-13,MIDDLESEX-LONDON,2244.0,1174,3301,89
2021-01-13,NIAGARA REGION,2246.0,1213,4435,203
2021-01-13,NORTH BAY PARRY SOUND DISTRICT,2247.0,25,151,1
2021-01-13,NORTHWESTERN,2249.0,38,186,0
2021-01-13,OXFORD ELGIN-ST.THOMAS,4913.0,398,1493,37
2021-01-13,PEEL REGION,2253.0,5549,40574,498
2021-01-13,PETERBOROUGH COUNTY-CITY,2255.0,51,389,5
2021-01-13,PORCUPINE,2256.0,25,130,9
2021-01-13,RENFREW COUNTY AND DISTRICT,2257.0,31,253,1
2021-01-13,SIMCOE MUSKOKA DISTRICT,2260.0,663,3703,75
2021-01-13,SUDBURY AND DISTRICT,2261.0,92,281,2
2021-01-13,THUNDER BAY DISTRICT,2262.0,63,587,21
2021-01-13,TIMISKAMING,2263.0,6,78,1
2021-01-13,TORONTO,3895.0,8760,59332,2076
2021-01-13,WATERLOO REGION,2265.0,1012,6538,179
2021-01-13,WELLINGTON-DUFFERIN-GUELPH,2266.0,464,2807,55
2021-01-13,WINDSOR-ESSEX COUNTY,2268.0,1763,8162,229
2021-01-13,YORK REGION,2270.0,2531,18592,418
2021-01-14,ALGOMA DISTRICT,2226.0,46,82,0
2021-01-14,BRANT COUNTY,2227.0,176,1122,8
2021-01-14,CHATHAM-KENT,2240.0,114,828,4
2021-01-14,CITY OF HAMILTON,2237.0,911,6713,209
2021-01-14,CITY OF OTTAWA,2251.0,1354,10092,397
2021-01-14,DURHAM REGION,2230.0,871,8164,250
2021-01-14,EASTERN ONTARIO,2258.0,446,1505,46
2021-01-14,GREY BRUCE,2233.0,70,505,0
2021-01-14,HALDIMAND-NORFOLK,2234.0,136,944,41
2021-01-14,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,60,588,28
2021-01-14,HALTON REGION,2236.0,973,5894,137
2021-01-14,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,20,306,5
2021-01-14,HURON PERTH,5183.0,123,808,25
2021-01-14,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,45,576,1
2021-01-14,LAMBTON COUNTY,2242.0,217,1217,28
2021-01-14,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,25,670,54
2021-01-14,MIDDLESEX-LONDON,2244.0,1186,3389,91
2021-01-14,NIAGARA REGION,2246.0,1282,4528,206
2021-01-14,NORTH BAY PARRY SOUND DISTRICT,2247.0,17,159,1
2021-01-14,NORTHWESTERN,2249.0,32,194,0
2021-01-14,OXFORD ELGIN-ST.THOMAS,4913.0,356,1551,39
2021-01-14,PEEL REGION,2253.0,5535,41156,502
2021-01-14,PETERBOROUGH COUNTY-CITY,2255.0,50,397,5
2021-01-14,PORCUPINE,2256.0,26,132,9
2021-01-14,RENFREW COUNTY AND DISTRICT,2257.0,32,255,1
2021-01-14,SIMCOE MUSKOKA DISTRICT,2260.0,674,3768,79
2021-01-14,SUDBURY AND DISTRICT,2261.0,97,282,2
2021-01-14,THUNDER BAY DISTRICT,2262.0,76,593,21
2021-01-14,TIMISKAMING,2263.0,5,79,1
2021-01-14,TORONTO,3895.0,8670,60362,2104
2021-01-14,WATERLOO REGION,2265.0,976,6673,180
2021-01-14,WELLINGTON-DUFFERIN-GUELPH,2266.0,458,2869,56
2021-01-14,WINDSOR-ESSEX COUNTY,2268.0,1783,8403,236
2021-01-14,YORK REGION,2270.0,2465,19010,423
2021-01-15,ALGOMA DISTRICT,2226.0,44,91,0
2021-01-15,BRANT COUNTY,2227.0,180,1143,8
2021-01-15,CHATHAM-KENT,2240.0,107,852,5
2021-01-15,CITY OF HAMILTON,2237.0,945,6814,212
2021-01-15,CITY OF OTTAWA,2251.0,1363,10213,400
2021-01-15,DURHAM REGION,2230.0,809,8337,252
2021-01-15,EASTERN ONTARIO,2258.0,421,1552,51
2021-01-15,GREY BRUCE,2233.0,70,513,0
2021-01-15,HALDIMAND-NORFOLK,2234.0,130,968,41
2021-01-15,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,60,600,29
2021-01-15,HALTON REGION,2236.0,954,5994,137
2021-01-15,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,22,306,5
2021-01-15,HURON PERTH,5183.0,133,818,25
2021-01-15,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,38,584,1
2021-01-15,LAMBTON COUNTY,2242.0,205,1263,30
2021-01-15,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,27,673,54
2021-01-15,MIDDLESEX-LONDON,2244.0,1110,3484,133
2021-01-15,NIAGARA REGION,2246.0,1308,4651,210
2021-01-15,NORTH BAY PARRY SOUND DISTRICT,2247.0,13,164,1
2021-01-15,NORTHWESTERN,2249.0,28,200,0
2021-01-15,OXFORD ELGIN-ST.THOMAS,4913.0,319,1607,39
2021-01-15,PEEL REGION,2253.0,5600,41703,508
2021-01-15,PETERBOROUGH COUNTY-CITY,2255.0,47,405,5
2021-01-15,PORCUPINE,2256.0,23,135,9
2021-01-15,RENFREW COUNTY AND DISTRICT,2257.0,28,261,1
2021-01-15,SIMCOE MUSKOKA DISTRICT,2260.0,671,3839,84
2021-01-15,SUDBURY AND DISTRICT,2261.0,94,288,2
2021-01-15,THUNDER BAY DISTRICT,2262.0,75,600,21
2021-01-15,TIMISKAMING,2263.0,4,80,1
2021-01-15,TORONTO,3895.0,8577,61242,2117
2021-01-15,WATERLOO REGION,2265.0,988,6822,180
2021-01-15,WELLINGTON-DUFFERIN-GUELPH,2266.0,431,2945,58
2021-01-15,WINDSOR-ESSEX COUNTY,2268.0,1703,8623,244
2021-01-15,YORK REGION,2270.0,2298,19424,426
2021-01-16,ALGOMA DISTRICT,2226.0,30,108,0
2021-01-16,BRANT COUNTY,2227.0,178,1166,8
2021-01-16,CHATHAM-KENT,2240.0,96,873,5
2021-01-16,CITY OF HAMILTON,2237.0,879,6929,216
2021-01-16,CITY OF OTTAWA,2251.0,1402,10325,401
2021-01-16,DURHAM REGION,2230.0,847,8460,253
2021-01-16,EASTERN ONTARIO,2258.0,431,1601,51
2021-01-16,GREY BRUCE,2233.0,58,532,0
2021-01-16,HALDIMAND-NORFOLK,2234.0,132,985,41
2021-01-16,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,59,610,29
2021-01-16,HALTON REGION,2236.0,908,6101,137
2021-01-16,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,24,308,5
2021-01-16,HURON PERTH,5183.0,135,824,25
2021-01-16,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,25,596,1
2021-01-16,LAMBTON COUNTY,2242.0,174,1323,30
2021-01-16,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,28,678,54
2021-01-16,MIDDLESEX-LONDON,2244.0,1034,3620,133
2021-01-16,NIAGARA REGION,2246.0,1358,4744,214
2021-01-16,NORTH BAY PARRY SOUND DISTRICT,2247.0,10,169,1
2021-01-16,NORTHWESTERN,2249.0,29,203,0
2021-01-16,OXFORD ELGIN-ST.THOMAS,4913.0,296,1645,39
2021-01-16,PEEL REGION,2253.0,5712,42226,512
2021-01-16,PETERBOROUGH COUNTY-CITY,2255.0,46,410,5
2021-01-16,PORCUPINE,2256.0,18,140,9
2021-01-16,RENFREW COUNTY AND DISTRICT,2257.0,23,268,1
2021-01-16,SIMCOE MUSKOKA DISTRICT,2260.0,690,3895,84
2021-01-16,SUDBURY AND DISTRICT,2261.0,94,294,3
2021-01-16,THUNDER BAY DISTRICT,2262.0,74,606,23
2021-01-16,TIMISKAMING,2263.0,3,81,1
2021-01-16,TORONTO,3895.0,8611,62087,2141
2021-01-16,WATERLOO REGION,2265.0,961,6980,181
2021-01-16,WELLINGTON-DUFFERIN-GUELPH,2266.0,418,3017,58
2021-01-16,WINDSOR-ESSEX COUNTY,2268.0,1535,8901,249
2021-01-16,YORK REGION,2270.0,2300,19701,430
